,created_at,hour_created_at,is_charter,airline_code,api_fare,baggage,class,available_seat,flight_date_time
50060,2023-11-16,4,0,1,54847655.0,20.0,25,9.0,2023-12-04 02:55:00
51844,2023-11-16,5,0,1,46099000.0,0.0,25,9.0,2023-12-04 02:55:00
51858,2023-11-16,5,0,1,46733555.0,0.0,25,9.0,2023-12-04 02:55:00
51879,2023-11-16,5,0,1,54847655.0,20.0,25,9.0,2023-12-04 02:55:00
329,2023-11-15,13,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
3108,2023-11-15,13,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
4758,2023-11-15,14,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
7457,2023-11-15,14,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
8957,2023-11-15,15,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
11478,2023-11-15,15,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
12758,2023-11-15,16,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
15414,2023-11-15,16,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
16940,2023-11-15,17,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
19147,2023-11-15,17,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
20562,2023-11-15,18,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
23288,2023-11-15,18,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
24924,2023-11-15,19,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
27398,2023-11-15,19,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
28977,2023-11-15,20,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
31501,2023-11-15,20,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
34422,2023-11-15,21,0,0,99099210.0,23.0,13,9.0,2023-12-04 04:10:00
34423,2023-11-15,21,0,0,99212060.0,23.0,13,9.0,2023-12-04 04:10:00
37406,2023-11-15,22,0,0,99212060.0,23.0,13,9.0,2023-12-04 04:10:00
39336,2023-11-16,0,0,0,99212060.0,23.0,13,9.0,2023-12-04 04:10:00
40893,2023-11-16,0,0,0,99212060.0,23.0,13,9.0,2023-12-04 04:10:00
44869,2023-11-16,3,0,0,99212060.0,23.0,13,9.0,2023-12-04 04:10:00
46749,2023-11-16,3,0,0,99212060.0,23.0,13,9.0,2023-12-04 04:10:00
47675,2023-11-16,4,0,0,99212060.0,23.0,13,9.0,2023-12-04 04:10:00
49640,2023-11-16,4,0,0,99212060.0,23.0,13,9.0,2023-12-04 04:10:00
50792,2023-11-16,5,0,0,99212060.0,23.0,13,9.0,2023-12-04 04:10:00
890,2023-11-15,13,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
909,2023-11-15,13,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
930,2023-11-15,13,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
948,2023-11-15,13,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
2861,2023-11-15,13,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
3449,2023-11-15,13,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
3461,2023-11-15,13,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
3471,2023-11-15,13,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
3481,2023-11-15,13,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
4527,2023-11-15,13,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
5311,2023-11-15,14,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
5331,2023-11-15,14,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
5347,2023-11-15,14,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
5368,2023-11-15,14,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
7237,2023-11-15,14,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
7749,2023-11-15,14,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
7765,2023-11-15,14,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
7775,2023-11-15,14,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
7790,2023-11-15,14,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
8741,2023-11-15,14,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
9467,2023-11-15,15,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
9490,2023-11-15,15,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
9505,2023-11-15,15,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
9527,2023-11-15,15,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
11257,2023-11-15,15,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
11739,2023-11-15,15,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
11756,2023-11-15,15,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
11765,2023-11-15,15,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
11781,2023-11-15,15,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
12566,2023-11-15,15,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
13300,2023-11-15,16,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
13325,2023-11-15,16,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
13339,2023-11-15,16,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
13362,2023-11-15,16,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
15205,2023-11-15,16,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
15747,2023-11-15,16,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
15766,2023-11-15,16,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
15777,2023-11-15,16,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
15793,2023-11-15,16,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
16748,2023-11-15,16,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
17376,2023-11-15,17,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
17392,2023-11-15,17,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
17403,2023-11-15,17,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
17418,2023-11-15,17,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
18968,2023-11-15,17,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
19430,2023-11-15,17,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
19446,2023-11-15,17,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
19454,2023-11-15,17,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
19467,2023-11-15,17,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
20333,2023-11-15,17,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
21121,2023-11-15,18,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
21143,2023-11-15,18,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
21158,2023-11-15,18,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
21180,2023-11-15,18,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
23063,2023-11-15,18,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
23617,2023-11-15,18,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
23635,2023-11-15,18,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
23646,2023-11-15,18,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
23661,2023-11-15,18,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
24698,2023-11-15,18,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
25413,2023-11-15,19,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
25432,2023-11-15,19,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
25445,2023-11-15,19,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
25463,2023-11-15,19,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
27165,2023-11-15,19,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
27719,2023-11-15,19,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
27737,2023-11-15,19,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
27749,2023-11-15,19,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
27763,2023-11-15,19,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
28737,2023-11-15,19,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
29505,2023-11-15,20,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
29524,2023-11-15,20,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
29539,2023-11-15,20,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
29557,2023-11-15,20,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
31273,2023-11-15,20,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
31754,2023-11-15,20,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
31771,2023-11-15,20,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
31780,2023-11-15,20,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
31794,2023-11-15,20,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
32555,2023-11-15,20,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
34774,2023-11-15,21,0,16,51036000.0,0.0,18,9.0,2023-12-04 04:15:00
34789,2023-11-15,21,0,16,51552000.0,0.0,18,9.0,2023-12-04 04:15:00
34803,2023-11-15,21,0,16,52663360.0,0.0,18,9.0,2023-12-04 04:15:00
34813,2023-11-15,21,0,16,53395960.0,0.0,18,9.0,2023-12-04 04:15:00
34820,2023-11-15,21,0,16,59292000.0,20.0,18,9.0,2023-12-04 04:15:00
34834,2023-11-15,21,0,16,59808000.0,20.0,18,9.0,2023-12-04 04:15:00
34847,2023-11-15,21,0,16,60852940.0,20.0,18,9.0,2023-12-04 04:15:00
34857,2023-11-15,21,0,16,61717630.0,20.0,18,9.0,2023-12-04 04:15:00
35971,2023-11-15,21,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
37708,2023-11-15,22,0,16,51552000.0,0.0,18,9.0,2023-12-04 04:15:00
37726,2023-11-15,22,0,16,53395960.0,0.0,18,9.0,2023-12-04 04:15:00
37737,2023-11-15,22,0,16,59808000.0,20.0,18,9.0,2023-12-04 04:15:00
37754,2023-11-15,22,0,16,61717630.0,20.0,18,9.0,2023-12-04 04:15:00
38711,2023-11-15,22,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
39657,2023-11-16,0,0,16,51552000.0,0.0,18,9.0,2023-12-04 04:15:00
39663,2023-11-16,0,0,16,53395960.0,0.0,18,9.0,2023-12-04 04:15:00
39673,2023-11-16,0,0,16,59808000.0,20.0,18,9.0,2023-12-04 04:15:00
39680,2023-11-16,0,0,16,61717630.0,20.0,18,9.0,2023-12-04 04:15:00
40744,2023-11-16,0,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
41073,2023-11-16,0,0,16,51552000.0,0.0,18,9.0,2023-12-04 04:15:00
41083,2023-11-16,0,0,16,53395960.0,0.0,18,9.0,2023-12-04 04:15:00
41091,2023-11-16,0,0,16,59808000.0,20.0,18,9.0,2023-12-04 04:15:00
41101,2023-11-16,0,0,16,61717630.0,20.0,18,9.0,2023-12-04 04:15:00
41585,2023-11-16,0,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
42623,2023-11-16,1,0,16,51552000.0,0.0,18,9.0,2023-12-04 04:15:00
42641,2023-11-16,1,0,16,59808000.0,20.0,18,9.0,2023-12-04 04:15:00
43157,2023-11-16,1,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
44162,2023-11-16,2,0,16,51552000.0,0.0,18,9.0,2023-12-04 04:15:00
44179,2023-11-16,2,0,16,59808000.0,20.0,18,9.0,2023-12-04 04:15:00
44661,2023-11-16,2,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
45217,2023-11-16,3,0,16,51552000.0,0.0,18,9.0,2023-12-04 04:15:00
45231,2023-11-16,3,0,16,53395960.0,0.0,18,9.0,2023-12-04 04:15:00
45239,2023-11-16,3,0,16,59808000.0,20.0,18,9.0,2023-12-04 04:15:00
45255,2023-11-16,3,0,16,61717630.0,20.0,18,9.0,2023-12-04 04:15:00
46532,2023-11-16,3,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
46933,2023-11-16,3,0,16,51552000.0,0.0,18,9.0,2023-12-04 04:15:00
46945,2023-11-16,3,0,16,53395960.0,0.0,18,9.0,2023-12-04 04:15:00
46951,2023-11-16,3,0,16,59808000.0,20.0,18,9.0,2023-12-04 04:15:00
46963,2023-11-16,3,0,16,61717630.0,20.0,18,9.0,2023-12-04 04:15:00
47493,2023-11-16,3,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
48074,2023-11-16,4,0,16,51552000.0,0.0,18,9.0,2023-12-04 04:15:00
48089,2023-11-16,4,0,16,53395960.0,0.0,18,9.0,2023-12-04 04:15:00
48099,2023-11-16,4,0,16,59808000.0,20.0,18,9.0,2023-12-04 04:15:00
48115,2023-11-16,4,0,16,61717630.0,20.0,18,9.0,2023-12-04 04:15:00
49428,2023-11-16,4,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
49855,2023-11-16,4,0,16,51552000.0,0.0,18,9.0,2023-12-04 04:15:00
49870,2023-11-16,4,0,16,53395960.0,0.0,18,9.0,2023-12-04 04:15:00
49879,2023-11-16,4,0,16,59808000.0,20.0,18,9.0,2023-12-04 04:15:00
49893,2023-11-16,4,0,16,61717630.0,20.0,18,9.0,2023-12-04 04:15:00
50553,2023-11-16,4,1,16,53312000.0,20.0,27,9.0,2023-12-04 04:15:00
51360,2023-11-16,5,0,16,51552000.0,0.0,18,9.0,2023-12-04 04:15:00
51381,2023-11-16,5,0,16,53395960.0,0.0,18,9.0,2023-12-04 04:15:00
51399,2023-11-16,5,0,16,59808000.0,20.0,18,9.0,2023-12-04 04:15:00
51421,2023-11-16,5,0,16,61717630.0,20.0,18,9.0,2023-12-04 04:15:00
2383,2023-11-15,13,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
4346,2023-11-15,13,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
6818,2023-11-15,14,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
8600,2023-11-15,14,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
10849,2023-11-15,15,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
12431,2023-11-15,15,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
14807,2023-11-15,16,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
16606,2023-11-15,16,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
18626,2023-11-15,17,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
20193,2023-11-15,17,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
22656,2023-11-15,18,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
24557,2023-11-15,18,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
26739,2023-11-15,19,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
28573,2023-11-15,19,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
30831,2023-11-15,20,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
32423,2023-11-15,20,0,5,158260960.0,30.0,12,9.0,2023-12-04 04:30:00
35822,2023-11-15,21,0,5,158273960.0,30.0,12,9.0,2023-12-04 04:30:00
38572,2023-11-15,22,0,5,158273960.0,30.0,12,9.0,2023-12-04 04:30:00
40481,2023-11-16,0,0,5,158273960.0,30.0,12,9.0,2023-12-04 04:30:00
41459,2023-11-16,0,0,5,158273960.0,30.0,12,9.0,2023-12-04 04:30:00
43033,2023-11-16,1,0,5,158273960.0,30.0,12,9.0,2023-12-04 04:30:00
44537,2023-11-16,2,0,5,158273960.0,30.0,12,9.0,2023-12-04 04:30:00
46142,2023-11-16,3,0,5,158273960.0,30.0,12,9.0,2023-12-04 04:30:00
47367,2023-11-16,3,0,5,158273960.0,30.0,12,9.0,2023-12-04 04:30:00
49052,2023-11-16,4,0,5,158273960.0,30.0,12,9.0,2023-12-04 04:30:00
50428,2023-11-16,4,0,5,158273960.0,30.0,12,9.0,2023-12-04 04:30:00
2062,2023-11-15,13,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
2088,2023-11-15,13,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
4143,2023-11-15,13,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
4159,2023-11-15,13,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
6483,2023-11-15,14,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
6508,2023-11-15,14,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
8418,2023-11-15,14,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
8432,2023-11-15,14,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
10535,2023-11-15,15,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
10560,2023-11-15,15,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
12271,2023-11-15,15,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
12285,2023-11-15,15,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
14477,2023-11-15,16,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
14501,2023-11-15,16,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
16420,2023-11-15,16,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
16434,2023-11-15,16,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
18361,2023-11-15,17,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
18382,2023-11-15,17,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
20024,2023-11-15,17,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
20036,2023-11-15,17,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
22336,2023-11-15,18,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
22361,2023-11-15,18,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
24361,2023-11-15,18,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
24376,2023-11-15,18,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
26448,2023-11-15,19,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
26469,2023-11-15,19,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
28373,2023-11-15,19,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
28391,2023-11-15,19,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
30521,2023-11-15,20,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
30547,2023-11-15,20,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
32270,2023-11-15,20,0,20,99060000.0,15.0,13,9.0,2023-12-04 04:35:00
32285,2023-11-15,20,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
35614,2023-11-15,21,0,20,99073000.0,15.0,13,9.0,2023-12-04 04:35:00
35626,2023-11-15,21,0,20,120588700.0,15.0,13,9.0,2023-12-04 04:35:00
35633,2023-11-15,21,0,20,120760565.0,15.0,13,9.0,2023-12-04 04:35:00
38394,2023-11-15,22,0,20,99073000.0,15.0,13,9.0,2023-12-04 04:35:00
38406,2023-11-15,22,0,20,120760565.0,15.0,13,9.0,2023-12-04 04:35:00
40271,2023-11-16,0,0,20,99073000.0,15.0,13,9.0,2023-12-04 04:35:00
40285,2023-11-16,0,0,20,120760565.0,15.0,13,9.0,2023-12-04 04:35:00
41347,2023-11-16,0,0,20,99073000.0,15.0,13,9.0,2023-12-04 04:35:00
41358,2023-11-16,0,0,20,120760565.0,15.0,13,9.0,2023-12-04 04:35:00
42919,2023-11-16,1,0,20,99073000.0,15.0,13,9.0,2023-12-04 04:35:00
44430,2023-11-16,2,0,20,99073000.0,15.0,13,9.0,2023-12-04 04:35:00
45914,2023-11-16,3,0,20,99073000.0,15.0,13,9.0,2023-12-04 04:35:00
45927,2023-11-16,3,0,20,120760565.0,15.0,13,9.0,2023-12-04 04:35:00
47250,2023-11-16,3,0,20,99073000.0,15.0,13,9.0,2023-12-04 04:35:00
47262,2023-11-16,3,0,20,120760565.0,15.0,13,9.0,2023-12-04 04:35:00
48806,2023-11-16,4,0,20,99073000.0,15.0,13,9.0,2023-12-04 04:35:00
48821,2023-11-16,4,0,20,120760565.0,15.0,13,9.0,2023-12-04 04:35:00
50296,2023-11-16,4,0,20,99073000.0,15.0,13,9.0,2023-12-04 04:35:00
50308,2023-11-16,4,0,20,120760565.0,15.0,13,9.0,2023-12-04 04:35:00
1471,2023-11-15,13,0,1,81301000.0,0.0,23,9.0,2023-12-04 04:45:00
1511,2023-11-15,13,0,1,95111000.0,0.0,23,9.0,2023-12-04 04:45:00
1528,2023-11-15,13,0,1,95295000.0,0.0,23,9.0,2023-12-04 04:45:00
1545,2023-11-15,13,0,1,95437210.0,0.0,23,9.0,2023-12-04 04:45:00
1573,2023-11-15,13,0,1,103513570.0,20.0,23,9.0,2023-12-04 04:45:00
1604,2023-11-15,13,0,1,114327560.0,0.0,23,9.0,2023-12-04 04:45:00
1614,2023-11-15,13,0,1,114579715.0,0.0,23,9.0,2023-12-04 04:45:00
1647,2023-11-15,13,0,1,122403920.0,20.0,23,9.0,2023-12-04 04:45:00
1657,2023-11-15,13,0,1,122656075.0,20.0,23,9.0,2023-12-04 04:45:00
1692,2023-11-15,13,0,1,197410690.0,0.0,24,9.0,2023-12-04 04:45:00
1710,2023-11-15,13,0,1,199964245.0,0.0,23,9.0,2023-12-04 04:45:00
1719,2023-11-15,13,0,1,200110580.0,0.0,23,9.0,2023-12-04 04:45:00
1750,2023-11-15,13,0,1,205505920.0,20.0,24,9.0,2023-12-04 04:45:00
1767,2023-11-15,13,0,1,208059475.0,20.0,23,9.0,2023-12-04 04:45:00
1776,2023-11-15,13,0,1,208205810.0,20.0,23,9.0,2023-12-04 04:45:00
1817,2023-11-15,13,0,1,216301040.0,0.0,23,9.0,2023-12-04 04:45:00
1828,2023-11-15,13,0,1,216553195.0,0.0,23,9.0,2023-12-04 04:45:00
1865,2023-11-15,13,0,1,224396270.0,20.0,23,9.0,2023-12-04 04:45:00
1876,2023-11-15,13,0,1,224648425.0,20.0,23,9.0,2023-12-04 04:45:00
1906,2023-11-15,13,0,1,232491500.0,0.0,23,9.0,2023-12-04 04:45:00
1939,2023-11-15,13,0,1,240567860.0,20.0,23,9.0,2023-12-04 04:45:00
3784,2023-11-15,13,0,1,81301000.0,0.0,23,9.0,2023-12-04 04:45:00
3808,2023-11-15,13,0,1,95111000.0,0.0,23,9.0,2023-12-04 04:45:00
3822,2023-11-15,13,0,1,95295000.0,0.0,23,9.0,2023-12-04 04:45:00
3836,2023-11-15,13,0,1,95437210.0,0.0,23,9.0,2023-12-04 04:45:00
3853,2023-11-15,13,0,1,103513570.0,20.0,23,9.0,2023-12-04 04:45:00
3870,2023-11-15,13,0,1,114327560.0,0.0,23,9.0,2023-12-04 04:45:00
3877,2023-11-15,13,0,1,114579715.0,0.0,23,9.0,2023-12-04 04:45:00
3896,2023-11-15,13,0,1,122403920.0,20.0,23,9.0,2023-12-04 04:45:00
3903,2023-11-15,13,0,1,122656075.0,20.0,23,9.0,2023-12-04 04:45:00
3922,2023-11-15,13,0,1,197410690.0,0.0,24,9.0,2023-12-04 04:45:00
3933,2023-11-15,13,0,1,199964245.0,0.0,23,9.0,2023-12-04 04:45:00
3940,2023-11-15,13,0,1,200110580.0,0.0,23,9.0,2023-12-04 04:45:00
3957,2023-11-15,13,0,1,205505920.0,20.0,24,9.0,2023-12-04 04:45:00
3967,2023-11-15,13,0,1,208059475.0,20.0,23,9.0,2023-12-04 04:45:00
3974,2023-11-15,13,0,1,208205810.0,20.0,23,9.0,2023-12-04 04:45:00
3997,2023-11-15,13,0,1,216301040.0,0.0,23,9.0,2023-12-04 04:45:00
4005,2023-11-15,13,0,1,216553195.0,0.0,23,9.0,2023-12-04 04:45:00
4026,2023-11-15,13,0,1,224396270.0,20.0,23,9.0,2023-12-04 04:45:00
4034,2023-11-15,13,0,1,224648425.0,20.0,23,9.0,2023-12-04 04:45:00
4052,2023-11-15,13,0,1,232491500.0,0.0,23,9.0,2023-12-04 04:45:00
4072,2023-11-15,13,0,1,240567860.0,20.0,23,9.0,2023-12-04 04:45:00
5867,2023-11-15,14,0,1,81301000.0,0.0,23,9.0,2023-12-04 04:45:00
5905,2023-11-15,14,0,1,95111000.0,0.0,23,9.0,2023-12-04 04:45:00
5921,2023-11-15,14,0,1,95295000.0,0.0,23,9.0,2023-12-04 04:45:00
5937,2023-11-15,14,0,1,95437210.0,0.0,23,9.0,2023-12-04 04:45:00
5967,2023-11-15,14,0,1,103513570.0,20.0,23,9.0,2023-12-04 04:45:00
5998,2023-11-15,14,0,1,114327560.0,0.0,23,9.0,2023-12-04 04:45:00
6012,2023-11-15,14,0,1,114579715.0,0.0,23,9.0,2023-12-04 04:45:00
6046,2023-11-15,14,0,1,122403920.0,20.0,23,9.0,2023-12-04 04:45:00
6060,2023-11-15,14,0,1,122656075.0,20.0,23,9.0,2023-12-04 04:45:00
6093,2023-11-15,14,0,1,197410690.0,0.0,24,9.0,2023-12-04 04:45:00
6113,2023-11-15,14,0,1,199964245.0,0.0,23,9.0,2023-12-04 04:45:00
6120,2023-11-15,14,0,1,200110580.0,0.0,23,9.0,2023-12-04 04:45:00
6151,2023-11-15,14,0,1,205505920.0,20.0,24,9.0,2023-12-04 04:45:00
6170,2023-11-15,14,0,1,208059475.0,20.0,23,9.0,2023-12-04 04:45:00
6177,2023-11-15,14,0,1,208205810.0,20.0,23,9.0,2023-12-04 04:45:00
6220,2023-11-15,14,0,1,216301040.0,0.0,23,9.0,2023-12-04 04:45:00
6235,2023-11-15,14,0,1,216553195.0,0.0,23,9.0,2023-12-04 04:45:00
6274,2023-11-15,14,0,1,224396270.0,20.0,23,9.0,2023-12-04 04:45:00
6289,2023-11-15,14,0,1,224648425.0,20.0,23,9.0,2023-12-04 04:45:00
6319,2023-11-15,14,0,1,232491500.0,0.0,23,9.0,2023-12-04 04:45:00
6356,2023-11-15,14,0,1,240567860.0,20.0,23,9.0,2023-12-04 04:45:00
8034,2023-11-15,14,0,1,81301000.0,0.0,23,9.0,2023-12-04 04:45:00
8053,2023-11-15,14,0,1,95111000.0,0.0,23,9.0,2023-12-04 04:45:00
8067,2023-11-15,14,0,1,95295000.0,0.0,23,9.0,2023-12-04 04:45:00
8081,2023-11-15,14,0,1,95437210.0,0.0,23,9.0,2023-12-04 04:45:00
8098,2023-11-15,14,0,1,103513570.0,20.0,23,9.0,2023-12-04 04:45:00
8115,2023-11-15,14,0,1,114327560.0,0.0,23,9.0,2023-12-04 04:45:00
